"ID","NAME","PRICE","SHOPLINK","PICLINK"
"9982","啄木鸟（TUCANO）短袖t恤男翻领商务休闲透气舒适polo打底衫男装上衣 黑色 XL 
【5.23-5.31京东618抢先购】啄木鸟品牌男装，跨店每满300减50元，部分叠加满2件9折优惠！多仓直发，好货多多！满减优惠！点击进入！立即抢购！","￥79.00

￥75.00","http://item.jd.com/100049621796.html","http://img11.360buyimg.com/n0/jfs/t1/104030/22/40331/112950/6438b5deF6e248367/6ff6ba6d5ffa66e2.jpg"
"9983","班尼路2023春季新款男士休闲舒适纯棉压花个性字体短袖圆领T恤 000A纯黑 XL
【夏季热销】5.23-5.31，热销尖货，限时3件5.5折起！初夏唤新，低至1件5.5折！特惠专区，低至1件4.5折！海量新品上新发布中，敬请关注","￥79.00","http://item.jd.com/10057210248281.html","http://img11.360buyimg.com/n0/jfs/t1/120784/6/34086/50016/646b9961Fa145ae25/ff4b1064e79cb59b.jpg"
"9984","森马集团旗下棉致潮牌2022夏季新款纯色圆领白色短袖T恤男士修身大码T恤上衣纯棉品牌男装 军绿色圆短 L【建议105-120斤】
国潮时尚男装棉致+时尚男装+高效配送+七天无理由退换查看","￥59.00","http://item.jd.com/10049646424827.html","http://img12.360buyimg.com/n0/jfs/t1/215401/38/17242/122542/625d3dc6E9239892e/972b84a916fe8d83.jpg"
"9985","Semir森马短袖T恤男夏季圆领体恤新款纯色休闲青少年上衣韩版潮 A款圆领-漂白1000 L（140-150斤）
5月23日20点开抢千款4件6.5折/3件7折/1件9.5折起！","￥49.99","http://item.jd.com/71344056699.html","http://img14.360buyimg.com/n0/jfs/t1/219049/1/30343/68503/646c1f7cF2ff81e45/adc20c7070c8bb22.jpg"
"9986","GENIOLAMODE森马集团t恤男纯棉时尚圆领宽松小众简约青年短袖男装 黑色 2XL","￥49.90

￥48.90","http://item.jd.com/100055633365.html","http://img10.360buyimg.com/n0/jfs/t1/194576/15/34305/49821/644b760fF5e4fd66d/48aa6f51ef069b03.jpg"
"9987","love legend情侣装短袖t恤半袖春夏季2023新款一男一女宽松百搭学生班服定制 黑男+黑女【兔子】 男L+女L","￥119.90","http://item.jd.com/10068534610884.html","http://img14.360buyimg.com/n0/jfs/t1/189064/33/32088/131355/63e1c4afF0d640e12/7a7adbcb0d6625db.jpg"
"9988","真维斯（JEANSWEST）短袖t恤男士夏季圆领休闲宽松纯棉舒适男装GB-1119白色 M","￥59.00","http://item.jd.com/100046944936.html","http://img11.360buyimg.com/n0/jfs/t1/179854/2/33535/52756/6412a8fcFb94ea36b/974e01c8d525ec0e.jpg"
"9989","FINGER FOG夏季短袖t恤男ins潮流小众纯棉青少年重磅宽松男女同款情侣装半袖 黑色 熊 XL建议(115-130斤穿)","￥49.90","http://item.jd.com/10068994349724.html","http://img14.360buyimg.com/n0/jfs/t1/198999/1/29764/79497/63ede531Fb8c2dedb/f460d7f6bb166b33.jpg"
"9990","杰克·琼斯（JACK&JONES）夏季冰氧酷面料宽松圆领撞色logo印花美式胶印短袖T恤223101124 E39暗灰色 165/88A/XS
【杰克琼斯】618预售来啦！抢限时免定金，05/31前4小时前付尾款享折上5件55折起速来抢购","￥189.00","http://item.jd.com/10072896631216.html","http://img11.360buyimg.com/n0/jfs/t1/117354/35/36228/77193/6468f34bF6ea03b3e/6d60514e7eb2f456.jpg"
"9991","皮尔卡丹品牌高档男装 纯棉短袖T恤男翻领刺绣POLO保罗衫夏季2022新款T恤 绿色 180/XL
【源于巴黎·始于1950】法国给您尊贵轻奢级享受。皮尔卡丹品质保证请您放心购买【赠送运费险】新款上市更多超值活动点击","￥98.00","http://item.jd.com/10048013990575.html","http://img10.360buyimg.com/n0/jfs/t1/180502/21/22120/396585/624655c0Ef42710c4/205545b25f6b4ccb.jpg"
"9992","POUM男装联名纯棉短袖t恤男夏季新款水洗印花重磅宽松休闲情侣上衣服 XWP-S02黑灰色 L","￥68.00","http://item.jd.com/10071070403039.html? ","http://img14.360buyimg.com/n0/jfs/t1/189534/1/33085/207325/64142642Fe0ccb54f/81dcea3b21d29ae2.jpg"
"9993","森马短袖T恤男夏季新款日系港风t恤男短袖百搭ins潮流上衣107421100116 冷灰 S","￥79.99","http://item.jd.com/100018953234.html? ","http://img14.360buyimg.com/n0/jfs/t1/178376/34/34396/57503/646c2385Fcceff6b0/0083c7708ec99028.jpg"
"9994","卡帝乐鳄鱼（CARTELO）（两件装）冰丝莫代尔棉t恤男夏季大码纯色速干薄款上衣短袖体恤T 短袖深灰+黑色两件 3XL码建议140-150斤内
满减优惠+退换无忧+保证+品牌+时尚+【七天无理由退换】+【赠送运费险】新款上市更多超值活动点击","￥58.00","http://item.jd.com/10071524606250.html? ","http://img10.360buyimg.com/n0/jfs/t1/92664/9/24666/66076/641c0687Fe3add3ed/3d77825a61dac539.jpg"
"9995","唐狮情侣短袖t恤2023夏季新款宽松休闲 男款/本白 L","￥69.90","http://item.jd.com/10073454223509.html? ","http://img14.360buyimg.com/n0/jfs/t1/145461/8/33799/133919/646bb30bF5aab7b5f/5343d731d15bc564.jpg"
"9996","Lee Cooper 2023夏季新款短袖运动t恤男黑色纯棉宽松大码男士男装体恤上衣潮 YTX001灰蓝T恤 2XL码
LeeCooper1908年在英国伦敦东区创立,是英国牛仔品牌先驱,是欧洲历史悠久的原创牛仔品牌,给您尊贵轻奢级享受,品质保证【赠送运费险】请您放心购买","￥299.00","http://item.jd.com/10068690639074.html? ","http://img14.360buyimg.com/n0/jfs/t1/142560/28/36123/83353/6454e7acF5930c3e2/1d72f697d4d0e70a.jpg"
"9997","GLM森马集团短袖T恤男女情侣款美式印花宽松落肩体恤 白色XL
森马品牌GLM~极速配送，售后无忧！！夏季新款冰点价，进店部分参加2件9.5折！限时抢购！点击进入立即抢购！查看","￥49.90

￥47.90","http://item.jd.com/100057731341.html? ","http://img11.360buyimg.com/n0/jfs/t1/200581/32/34357/28876/64489c60F35a47562/33bca8830895344e.jpg"
"9998","南极人纯棉短袖t恤男圆领夏季新款潮流宽松休闲青少年男生百搭半袖打底衫男装体恤男士大码汗衫夏装男装 055深灰 XL","￥29.90","http://item.jd.com/10045662290796.html? ","http://img11.360buyimg.com/n0/jfs/t1/182250/22/31199/75440/637d9080Eca3f2e69/a5323fa71468913d.jpg"
"9999","FILA斐乐官方情侣短袖T恤夏季经典时尚中性丝柔棉宽松运动男女 缟玛瑙黑-BK 185/104A/XXL
预售来袭，5月23日20点开抢，抢前15分钟付定免定金权益，领券凑单更优惠，进入活动页","￥349.00","http://item.jd.com/10070216938914.html? ","http://img14.360buyimg.com/n0/jfs/t1/204536/7/35735/42438/646ba706Fde2c7d7c/a8e43438eb073cd4.jpg"
"10000","7家优品美式短袖t恤男夏季假两件潮流薄款宽松休闲半袖上衣3918白色XL","￥69.00

￥65.55","http://item.jd.com/100050878714.html? ","http://img14.360buyimg.com/n0/jfs/t1/166638/38/33400/211090/6440afecFd7073030/73274095b172360e.jpg"
"10001","CABBEEN卡宾男装小怪兽2023年夏季季新款纯棉圆领短袖T恤男 青年休闲男士 漂白色02 52/180/XL
5月22日-5月23日20点满2件7.5折，热销款一件直降详细点击了解","￥199.00","http://item.jd.com/10043989731849.html? ","http://img14.360buyimg.com/n0/jfs/t1/148520/8/33322/60338/646ab131F88127860/9ce852fa8afdac8b.jpg"
"10002","乐希源 短袖T恤男夏季男士潮流薄款打底衫男款冰丝印花半短袖五分上衣服 1607白色+1602浅蓝 XL
{乐希源品牌特卖}，，舒适百搭，{支持七天无理由退换货无忧}","￥88.00","http://item.jd.com/10053173084024.html? ","http://img14.360buyimg.com/n0/jfs/t1/92878/4/34388/129462/63da01bfFf3285e16/212d394dea8c0e8e.jpg"
"10003","杰克·琼斯（JACK&JONES）夏季新款男士半袖上衣休闲潮流情侣纯棉短袖T恤男装223201199 黑色 175/96A/M
【杰克琼斯】618预售来啦！抢限时免定金，05/31前4小时前付尾款享折上5件55折起速来抢购","￥169.00","http://item.jd.com/10071544298136.html? ","http://img11.360buyimg.com/n0/jfs/t1/92413/5/21053/54768/6468f34cF58e3fa45/75caa6b091292e96.jpg"
"10004","gxg.jeans男装2023年春季新款个性印花上衣基础黑色短袖圆领T恤男潮 黑色 170/M","￥179.00","http://item.jd.com/10066318437402.html? ","http://img12.360buyimg.com/n0/jfs/t1/96433/20/25944/48866/64674284Fb131db0a/a8c2b61182972f30.jpg"
"10005","EVISU 2023年夏季新款 男士佛头印花T恤2EAHTM2TS562XXCT 黑色 XXL","￥399.00","http://item.jd.com/10068363592085.html? ","http://img10.360buyimg.com/n0/jfs/t1/145392/20/36296/8678/643f88daF1b6e7cd4/e088089e84d983e4.jpg"
"10006","南极人（Nanjiren）冰丝纯棉短袖T恤男士夏季薄款宽松大码国潮半袖体恤速干上衣男装t 2110白色 XL","￥68.00","http://item.jd.com/10049617928390.html? ","http://img10.360buyimg.com/n0/jfs/t1/133990/29/28000/138043/625d14c6E7be39e64/612a4a6d1ad212c7.jpg"
"10007","Calvin Klein Jeans【预售】夏季男女情侣中性摩登霓虹印花短袖T恤J318289 LDT-绿色 S 建议：110/130斤
CK官方旗舰店，全场不止5折点击","￥519.00","http://item.jd.com/10044342779556.html? ","http://img11.360buyimg.com/n0/jfs/t1/219114/24/27904/192411/646c5e88F32656244/95be5283c3ec61ce.jpg"
"10008","啄木鸟冰丝短袖t恤男夏季薄款凉感男士T恤衫速干透气弹力半袖冰感男装 576黑色 L（120-140斤）","￥109.00","http://item.jd.com/10070822819314.html? ","http://img14.360buyimg.com/n0/jfs/t1/2635/5/19340/317090/64101dc8F1e75521b/00f013f19a490734.pn0g"
"10009","卡宾男装 新疆长绒棉T恤2023春夏新款几何小熊刺绣短袖男女同款A 粉蓝色17 52/180/XL
5月22日-5月23日20点满2件7.5折，热销款一件直降详细点击了解","￥259.00","http://item.jd.com/10068484405400.html? ","http://img10.360buyimg.com/n0/jfs/t1/14932/17/19610/133509/646b5242Fe47e6fdb/46d8ec47eef3618b.jpg"
"10010","浪莎（LangSha）短袖t恤男士polo打底衫商务休闲半袖上衣潮流薄体恤夏季男装衣服","￥29.00","http://item.jd.com/100055476255.html? ","http://img10.360buyimg.com/n0/jfs/t1/192895/26/30856/84741/642ad32dF0be06305/2850102eb1dbff48.jpg"
"10011","杜小闲 美式纯棉t恤男款oversize230g重磅短袖潮牌夏季高街半袖潮流衣服 深灰色 XL
【杜小闲-原创潮牌】【下单即送运费险】【关注店铺-极速发货】【支持七天无理由退货】","￥48.00","http://item.jd.com/10071316446685.html? ","http://img10.360buyimg.com/n0/jfs/t1/102777/13/38623/81851/646b5481Fa4c629ec/25135620e590f18a.jpg"
"10012","啄木鸟（TUCANO）短袖t恤男翻领商务休闲透气舒适polo打底衫男装上衣 黑色 XL 
【5.23-5.31京东618抢先购】啄木鸟品牌男装，跨店每满300减50元，部分叠加满2件9折优惠！多仓直发，好货多多！满减优惠！点击进入！立即抢购！","￥79.00

￥75.00","http://item.jd.com/100049621796.html? ","http://img11.360buyimg.com/n0/jfs/t1/104030/22/40331/112950/6438b5deF6e248367/6ff6ba6d5ffa66e2.jpg"
"10013","班尼路2023春季新款男士休闲舒适纯棉压花个性字体短袖圆领T恤 000A纯黑 XL
【夏季热销】5.23-5.31，热销尖货，限时3件5.5折起！初夏唤新，低至1件5.5折！特惠专区，低至1件4.5折！海量新品上新发布中，敬请关注","￥79.00","http://item.jd.com/10057210248281.html? ","http://img11.360buyimg.com/n0/jfs/t1/120784/6/34086/50016/646b9961Fa145ae25/ff4b1064e79cb59b.jpg"
"10014","森马集团旗下棉致潮牌2022夏季新款纯色圆领白色短袖T恤男士修身大码T恤上衣纯棉品牌男装 军绿色圆短 L【建议105-120斤】
国潮时尚男装棉致+时尚男装+高效配送+七天无理由退换查看","￥59.00","http://item.jd.com/10049646424827.html? ","http://img12.360buyimg.com/n0/jfs/t1/215401/38/17242/122542/625d3dc6E9239892e/972b84a916fe8d83.jpg"
